timestamp,source,log_message,target_label
2025-04-19 04:49:57,ModernHR,"nova.osapi_compute.wsgi.server [req-525a532e-ea93-4b66-ab16-33fbf450d6e6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1910 time: 0.2577920",HTTP Status
3/18/2025 9:06,AnalyticsEngine,Critical system part failure: part ID Component28,Critical Error
2025-01-06 04:37:00,BillingSystem,User 8382 account experienced multiple failed logins,Security Alert
2025-01-04 13:39:00,ModernCRM,Invalid API access request detected for user 4200,Security Alert
2025-01-19 13:10:59,ModernHR,"nova.osapi_compute.wsgi.server [req-3e22b75e-1c4f-4579-8a73-7ede40d3f955 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" Return code: 200 len: 380 time: 0.0901799",HTTP Status
2025-07-21 12:52:22,ModernCRM,"nova.osapi_compute.wsgi.server [req-c00498e9-c4a0-4e46-b680-c8e4927369f7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/17288ea8-cbf4-4f0e-94fe-853fd2735f29 HTTP/1.1"" RCODE  204 len: 203 time: 0.2726481",HTTP Status
2025-01-25 04:53:17,BillingSystem,"nova.compute.claims [req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 127e769a-4fe6-4548-93b1-513ac51e0452] memory limit: 96258.00 MB, free: 95746.00 MB",Resource Usage
2025-10-31 01:38:34,BillingSystem,"nova.metadata.wsgi.server [req-c56d6984-5128-4925-aa24-2009c409e9e1 - - - - -] 10.11.21.138,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" Return code: 200 len: 124 time: 0.2222931",HTTP Status
2025-08-17 03:08:07,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-3d954aae-f4f5-47a6-9cf8-a8e00beeab93 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2733018",HTTP Status
2025-07-22 20:31:44,ModernHR,"nova.osapi_compute.wsgi.server [req-72a5e10c-fdb5-447b-8ece-adf07b6992ac 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2774739",HTTP Status
12/20/2025 5:19,ModernHR,Multiple failed login tries occurred for user 9217,Security Alert
2025-06-03 20:17:38,ModernHR,"nova.osapi_compute.wsgi.server [req-38101a0b-2096-447d-96ea-a692162415ae 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2477829",HTTP Status
2025-05-20 02:10:53,ModernHR,"nova.osapi_compute.wsgi.server [req-ab2e766f-eee9-4e84-8171-8ba713a28f9f f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0927291",HTTP Status
5/25/2025 7:13,ModernCRM,"Security issue detected on server 43, investigation required",Security Alert
2025-10-09 06:08:43,ModernCRM,"nova.osapi_compute.wsgi.server [req-aeff33d0-dd58-4d76-bfec-d25b843a0521 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2706490",HTTP Status
6/22/2025 23:07,ModernCRM,Email system encountered a sending error,Error
1/21/2025 23:32,BillingSystem,System configuration is experiencing errors,Critical Error
2025-05-14 10:24:05,ModernCRM,"nova.osapi_compute.wsgi.server [req-8720bc4b-6afa-4ed0-8211-0a1c4eeb3626 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2753210",HTTP Status
10/23/2025 12:48,ModernCRM,Admin privilege misuse detected for user 8854,Security Alert
2025-10-08 08:45:29,BillingSystem,"nova.osapi_compute.wsgi.server [req-5109428d-2e28-4e45-bc21-e205311b0c37 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2707500",HTTP Status
2025-06-02 09:20:00,BillingSystem,Admin privilege escalation alert for user 8532,Security Alert
2025-07-09 07:24:00,ModernHR,Detected a data export attempt with invalid permissions,Security Alert
5/31/2025 0:51,AnalyticsEngine,Server 1 underwent an unplanned restart during data download,Error
2025-08-23 11:20:32,ModernCRM,"nova.osapi_compute.wsgi.server [req-4872dec2-12a9-494a-a0c7-237f279bf011 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2676511",HTTP Status
2025-03-03 07:30:29,ModernCRM,"nova.metadata.wsgi.server [-] 10.11.21.139,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" RCODE  404 len: 176 time: 0.0010579",HTTP Status
8/25/2025 7:02,ThirdPartyAPI,Data replication task failed for shard 1,Error
2025-03-08 06:23:00,ThirdPartyAPI,"nova.metadata.wsgi.server [req-ba29717b-249a-4b80-bceb-f95959dedc24 - - - - -] 10.11.21.141,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" HTTP status code -  200 len: 124 time: 0.2311139",HTTP Status
2025-06-14 02:07:56,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-6e610a81-5877-45d7-ae19-1516790a3030 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2691090",HTTP Status
2025-07-25 07:05:46,ModernCRM,"nova.osapi_compute.wsgi.server [req-868a5460-dbb6-416b-b4c4-a98abae6c847 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" RCODE  202 len: 733 time: 0.4964380",HTTP Status
1/26/2025 15:27,ModernCRM,Multiple incorrect login attempts were made by user 5215,Security Alert
2025-08-10 14:53:42,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-c1a9a7e5-bc9c-40eb-8ec5-5a07a611b661 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/43204226-2f87-4da7-b7ee-4d20cc66e846 HTTP/1.1"" Status code -  200 len: 1708 time: 0.2040591",HTTP Status
7/20/2025 13:35,AnalyticsEngine,"Abnormal system behavior on server 1, potential security breach",Security Alert
2025-11-07 14:38:00,ThirdPartyAPI,Irreparable error found in fundamental system component,Critical Error
9/25/2025 7:20,BillingSystem,Critical system equipment failure: equipment ID Component68,Critical Error
2025-04-24 21:58:42,ModernHR,"nova.osapi_compute.wsgi.server [req-8a5b19ff-20d8-40e7-94d3-29b89f9b6987 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" RCODE  404 len: 296 time: 0.0831139",HTTP Status
2025-11-13 01:13:12,BillingSystem,"nova.metadata.wsgi.server [req-c58fdf6b-7dad-448e-b06a-da2fd52415fc - - - - -] 10.11.21.143,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" Return code: 404 len: 176 time: 0.2187860",HTTP Status
2025-06-29 15:43:27,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-c52a31aa-4db4-4cc1-ae33-1134f503fb3a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 211 time: 0.0929339",HTTP Status
2025-03-13 07:41:19,ModernHR,"nova.osapi_compute.wsgi.server [req-7510d7d3-bc52-4241-93ea-b03036f20981 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2748721",HTTP Status
2025-06-18 06:52:20,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-bb582317-a5f0-432d-b7a1-604ce4024a61 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2720761",HTTP Status
2025-07-14 01:13:13,BillingSystem,"nova.osapi_compute.wsgi.server [req-78eed036-ab3e-4482-b5e2-e1e06c5f0951 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1583 time: 0.1864619",HTTP Status
2025-02-15 11:14:04,ModernCRM,"nova.osapi_compute.wsgi.server [req-4b4dd551-26d8-48e2-bd52-91793d2157bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" Return code: 202 len: 733 time: 0.4657719",HTTP Status
2025-07-17 15:32:10,BillingSystem,"nova.osapi_compute.wsgi.server [req-90bee863-254f-4aaa-b399-2a7d15fed576 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2682898",HTTP Status
2025-03-25 01:28:06,BillingSystem,"nova.metadata.wsgi.server [req-a9f11ae2-996a-4e7e-acf5-453f7a2ff027 - - - - -] 10.11.21.143,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" RCODE  200 len: 264 time: 0.2402911",HTTP Status
2025-12-27 16:20:39,BillingSystem,"nova.metadata.wsgi.server [-] 10.11.21.126,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" Return code: 200 len: 967 time: 0.0012150",HTTP Status
2025-07-31 07:47:02,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-5e6e042b-f9e8-4ab4-add4-b4809623b13a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2591050",HTTP Status
12/24/2025 19:10,AnalyticsEngine,Module X reported an error in input format validation,Error
2025-03-05 13:39:00,AnalyticsEngine,Key system element crashed: element ID Component32,Critical Error
2025-07-02 13:37:00,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-96bb2855-71cc-4c4c-8ffb-03336d12219e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3673830",HTTP Status
2025-07-07 11:00:06,BillingSystem,"nova.metadata.wsgi.server [-] 10.11.21.123,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" HTTP status code -  200 len: 119 time: 0.0009408",HTTP Status
3/19/2025 2:10,BillingSystem,"Warning: unusual patterns detected on server 5, security check advised",Security Alert
2025-06-21 01:27:28,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" RCODE  202 len: 733 time: 0.4846020",HTTP Status
2025-03-05 03:28:00,AnalyticsEngine,Critical system module failure: module ID Component59,Critical Error
2025-09-11 00:24:17,AnalyticsEngine,"nova.metadata.wsgi.server [-] 10.11.21.139,10.11.10.1 ""GET /latest/meta-data/local-ipv4 HTTP/1.1"" HTTP status code -  200 len: 129 time: 0.0008519",HTTP Status
10/21/2025 11:09,AnalyticsEngine,Attempt to access account Account5260 was not authorized,Security Alert
4/29/2025 19:05,ModernCRM,Admin access escalation detected for user 6223,Security Alert
8/13/2025 12:07,AnalyticsEngine,An issue with the SSL certificate caused the service health check to fail.,Error
3/18/2025 19:22,ModernHR,Failure occurred in critical system component: component ID Component6,Critical Error
2025-12-10 11:53:33,AnalyticsEngine,"nova.compute.claims [req-97fcea79-42f7-4241-9b9e-63fe193c1929 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: b562ef10-ba2d-48ae-bf4a-18666cba4a51] disk limit not specified, defaulting to unlimited",Resource Usage
2025-08-17 19:50:06,BillingSystem,"nova.compute.claims [req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] memory limit: 96258.00 MB, free: 95746.00 MB",Resource Usage
2025-04-11 16:51:55,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.139,10.11.10.1 ""GET /latest/meta-data/reservation-id HTTP/1.1"" status: 200 len: 127 time: 0.0009091",HTTP Status
1/20/2025 5:35,ModernCRM,User 5456 experienced multiple login rejections,Security Alert
2025-07-04 19:42:30,ModernCRM,"nova.osapi_compute.wsgi.server [req-3bc17f6d-1354-46d7-9366-675d3c38eba9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c HTTP/1.1"" Status code -  200 len: 1572 time: 0.2030520",HTTP Status
2025-02-18 00:16:44,ModernCRM,"nova.compute.claims [req-98474cd9-61e1-4afe-bd52-676a577b058f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 70c1714b-c11b-4c88-b300-239afe1f5ff8] Total disk: 15 GB, used: 0.00 GB",Resource Usage
2025-10-11 18:36:00,BillingSystem,User 5019 had multiple unsuccessful login attempts,Security Alert
2025-06-01 16:48:00,BillingSystem,"Unidentified activity on server 37, possible security issue",Security Alert
2025-05-15 17:37:13,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-612c8a52-3f24-45a6-ab9f-61dedce20abb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2626150",HTTP Status
2025-04-08 06:01:28,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-1c34c9ba-7c24-486f-9aa1-914e6415fc66 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1583 time: 0.2032580",HTTP Status
5/17/2025 10:06,ModernCRM,Service health check failure occurred due to an invalid or expired SSL certificate.,Error
2025-06-18 23:49:58,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-d95fcabf-b278-4a61-986a-1f17a76796c2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1575 time: 0.2029319",HTTP Status
2025-04-04 06:46:00,BillingSystem,Configuration is corrupted throughout the system,Critical Error
3/27/2025 11:58,BillingSystem,Data replication issue on shard 13,Error
2025-08-11 14:36:00,ModernCRM,Admin privilege misuse detected for user 6602,Security Alert
2025-02-12 02:31:02,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.5169401",HTTP Status
2025-06-16 14:41:59,ModernHR,"nova.osapi_compute.wsgi.server [req-8d6c4fd5-5df1-4eb8-b38b-9dd170a7e4a7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2576051",HTTP Status
2025-02-09 01:05:10,ModernCRM,"nova.metadata.wsgi.server [req-920159e6-7067-4753-b15a-8791d87dd456 - - - - -] 10.11.21.129,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" RCODE  200 len: 157 time: 0.2278371",HTTP Status
9/28/2025 3:04,ModernCRM,Abnormal shutdown of server 13 happened during data transfer,Error
4/29/2025 21:34,AnalyticsEngine,Critical system part failure: part ID Component16,Critical Error
2025-11-28 00:47:33,BillingSystem,"nova.osapi_compute.wsgi.server [req-efe668bd-0162-4b21-b1c0-d962abc9f6ba 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2633080",HTTP Status
7/28/2025 12:50,ThirdPartyAPI,Login to secured account Account6057 was not possible,Security Alert
2025-05-03 18:25:10,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-2a1f7bb7-7587-41c9-9cbf-ecfa82136c36 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2704930",HTTP Status
2025-09-02 17:04:00,AnalyticsEngine,Error in email sending impacted service,Critical Error
2025-11-07 14:29:37,BillingSystem,"nova.osapi_compute.wsgi.server [req-7c98765b-5005-4eb1-b863-0e66d8c312c4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/af5f7392-f7d4-4298-b647-c98924c64aa1 HTTP/1.1"" HTTP status code -  204 len: 203 time: 0.2809131",HTTP Status
4/29/2025 4:28,BillingSystem,User 1988 has gained unauthorized admin access,Security Alert
2025-08-27 21:28:42,BillingSystem,"nova.osapi_compute.wsgi.server [req-7160b3e7-676b-498f-b147-7759d8eaea76 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2563808",HTTP Status
2025-12-18 00:19:08,ModernHR,"nova.osapi_compute.wsgi.server [req-b88d307a-b459-47f5-b4a3-ef2e78868ebb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2594640",HTTP Status
2025-04-12 08:10:38,ModernHR,"nova.osapi_compute.wsgi.server [req-aef59c8e-1f3c-4a10-8c3b-8e73c538f3ed 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1843870",HTTP Status
2025-09-03 00:42:27,ModernCRM,"nova.osapi_compute.wsgi.server [req-8ce73885-a9a6-4631-8b4e-5ff2c1b6f9ee 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2709410",HTTP Status
2025-12-08 20:39:00,ThirdPartyAPI,Restricted account Account9871 experienced failed login,Security Alert
2025-10-25 13:41:02,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-1d1c4773-caa1-4408-8cc7-8475d9bb358e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.3579462",HTTP Status
2025-01-23 15:07:54,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-1b487345-4528-402e-a731-e4466158c607 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2672610",HTTP Status
2025-12-02 14:22:54,BillingSystem,"nova.osapi_compute.wsgi.server [req-3fdad801-640b-40e9-8554-508a00a681ad 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2723150",HTTP Status
2025-01-08 17:08:00,AnalyticsEngine,Failure occurred in critical system component: component ID Component92,Critical Error
2025-11-23 21:15:10,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-d6986b54-3735-4a42-9074-0ba7d9717de9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" HTTP status code -  202 len: 733 time: 0.5000288",HTTP Status
2025-09-22 17:07:40,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.132,10.11.10.1 ""GET /latest/meta-data/local-hostname HTTP/1.1"" status: 200 len: 130 time: 0.0007689",HTTP Status
8/15/2025 20:56,ThirdPartyAPI,Invalid login attempt made on secured account Account9649,Security Alert
2025-06-09 17:48:00,ThirdPartyAPI,Invalid SSL certificate resulted in a failed service health check.,Error
2025-01-19 16:01:21,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-d6e9cfb8-d914-48c3-b677-72bc73329c69 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" Status code -  404 len: 296 time: 0.0934131",HTTP Status
2025-05-18 23:27:19,ModernHR,"nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Total usable vcpus: 16, total allocated vcpus: 1",Resource Usage
9/15/2025 7:50,AnalyticsEngine,API access control system blocked user 8626,Security Alert
2025-09-17 13:52:57,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-5cb84c28-f466-4fad-949b-23da89895861 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2679729",HTTP Status
2025-05-18 07:20:48,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-dc3bb50f-58cf-4aab-ae70-8d41b2009f52 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 211 time: 0.0951850",HTTP Status
2025-04-11 19:36:10,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-e48f0708-5059-4eb3-8742-55fb03247cd9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2630441",HTTP Status
